"","baseMean","log2FoldChange","lfcSE","pvalue","padj","query"
"Pocillopora_acuta_HIv2___RNAseq.g5003.t1",327.196984667357,-13.431157330553,3.70387147691152,3.00007462134013e-12,3.28735449417149e-10,"Pocillopora_acuta_HIv2___RNAseq.g5003.t1"
"Pocillopora_acuta_HIv2___RNAseq.g15838.t1",947.248888807,-1.01461325178895,1.90474686115853,3.10063744832533e-12,3.3720015077126e-10,"Pocillopora_acuta_HIv2___RNAseq.g15838.t1"
"Pocillopora_acuta_HIv2___RNAseq.g22261.t1",1251.45084902703,15.9238331848865,4.19119276665777,3.16396184787707e-12,3.40818088944317e-10,"Pocillopora_acuta_HIv2___RNAseq.g22261.t1"
"Pocillopora_acuta_HIv2___TS.g5308.t2",759.035885685081,12.4310654655339,3.01233472419247,3.18103166534035e-12,3.40818088944317e-10,"Pocillopora_acuta_HIv2___TS.g5308.t2"
"Pocillopora_acuta_HIv2___RNAseq.g26798.t1",364.94746280198,-13.4911543311833,3.71989483017572,3.27342255074669e-12,3.48138115985295e-10,"Pocillopora_acuta_HIv2___RNAseq.g26798.t1"
"Pocillopora_acuta_HIv2___RNAseq.g29539.t1",4459.14029207164,-10.1825247936247,4.40508550940885,3.35183545493173e-12,3.53875532993668e-10,"Pocillopora_acuta_HIv2___RNAseq.g29539.t1"
"Pocillopora_acuta_HIv2___RNAseq.g2220.t1",4540.85774542795,-8.54374371152647,2.11842028354186,3.43146188621997e-12,3.596569907412e-10,"Pocillopora_acuta_HIv2___RNAseq.g2220.t1"
"Pocillopora_acuta_HIv2___RNAseq.g4369.t1",689.301300641021,-9.45232308526084,2.1061942528058,3.51028570943061e-12,3.64409775583172e-10,"Pocillopora_acuta_HIv2___RNAseq.g4369.t1"
"Pocillopora_acuta_HIv2___RNAseq.g14366.t1",250.602068410561,13.3452216370358,3.5373604361707,3.52719638977075e-12,3.64409775583172e-10,"Pocillopora_acuta_HIv2___RNAseq.g14366.t1"
"Pocillopora_acuta_HIv2___RNAseq.g14347.t1",3739.22928222091,9.62610416816493,2.39824238395586,3.7544566919172e-12,3.851380254744e-10,"Pocillopora_acuta_HIv2___RNAseq.g14347.t1"
"Pocillopora_acuta_HIv2___RNAseq.g2995.t1",1190.36858098257,-12.3930355481766,2.90788893515022,3.85585455175971e-12,3.92754086173609e-10,"Pocillopora_acuta_HIv2___RNAseq.g2995.t1"
"Pocillopora_acuta_HIv2___RNAseq.g3838.t1",1113.34691064372,-0.831206594201121,1.55375749480261,3.99495403666207e-12,4.04077029274687e-10,"Pocillopora_acuta_HIv2___RNAseq.g3838.t1"
"Pocillopora_acuta_HIv2___RNAseq.g16699.t1",328.73878308999,-13.4918076891221,3.75157874430389,4.39235012214043e-12,4.41187167823883e-10,"Pocillopora_acuta_HIv2___RNAseq.g16699.t1"
"Pocillopora_acuta_HIv2___RNAseq.g26267.t1",338.990367495423,-13.4165757048994,3.72881320207358,4.5620349699133e-12,4.55070853826386e-10,"Pocillopora_acuta_HIv2___RNAseq.g26267.t1"
"Pocillopora_acuta_HIv2___RNAseq.g16486.t1",2676.39145640268,-13.4145832238622,3.22927861299136,4.89675133548287e-12,4.85113776139892e-10,"Pocillopora_acuta_HIv2___RNAseq.g16486.t1"
"Pocillopora_acuta_HIv2___RNAseq.g7678.t1",349.961710497645,-13.5161483246751,3.75407966505785,5.0853008064697e-12,5.00365924250189e-10,"Pocillopora_acuta_HIv2___RNAseq.g7678.t1"
"Pocillopora_acuta_HIv2___RNAseq.g13102.t1",1328.68064326278,12.6365099275022,3.30125945914911,5.34917159732321e-12,5.22773094484344e-10,"Pocillopora_acuta_HIv2___RNAseq.g13102.t1"
"Pocillopora_acuta_HIv2___RNAseq.g21444.t1",338.570538120978,-13.3295976024447,3.71289780681284,5.40155381342314e-12,5.24349492331223e-10,"Pocillopora_acuta_HIv2___RNAseq.g21444.t1"
"Pocillopora_acuta_HIv2___RNAseq.g14763.t1",411.149002352806,-13.5681467270309,3.79130546629572,6.55775172319948e-12,6.32342139495715e-10,"Pocillopora_acuta_HIv2___RNAseq.g14763.t1"
"Pocillopora_acuta_HIv2___RNAseq.g28990.t2",1305.91571861,-0.848401763552875,1.57647292488899,6.617957889416e-12,6.33921476241808e-10,"Pocillopora_acuta_HIv2___RNAseq.g28990.t2"
"Pocillopora_acuta_HIv2___RNAseq.g4770.t1",383.96335456763,-13.4647952974886,3.80366863764477,7.43305647491364e-12,7.07314005612835e-10,"Pocillopora_acuta_HIv2___RNAseq.g4770.t1"
"Pocillopora_acuta_HIv2___RNAseq.g17965.t1",339.145514157385,-13.1858787356913,3.69536164384396,7.52016729958653e-12,7.10539299022564e-10,"Pocillopora_acuta_HIv2___RNAseq.g17965.t1"
"Pocillopora_acuta_HIv2___RNAseq.g21169.t1",384.726198752394,-13.5212108355061,3.78236243477297,7.56519994811082e-12,7.10539299022564e-10,"Pocillopora_acuta_HIv2___RNAseq.g21169.t1"
"Pocillopora_acuta_HIv2___TS.g1310.t1",377.334204249079,-13.4490588457573,3.75321780810974,7.70463151572859e-12,7.18966388667731e-10,"Pocillopora_acuta_HIv2___TS.g1310.t1"
"Pocillopora_acuta_HIv2___RNAseq.g9466.t1",3868.10737894307,-8.73779242586273,5.46350065581124,7.82097272152185e-12,7.25144547718539e-10,"Pocillopora_acuta_HIv2___RNAseq.g9466.t1"
"Pocillopora_acuta_HIv2___RNAseq.g10039.t1",1074.94251648985,-0.80327582660989,1.51189375085146,8.20324569999762e-12,7.49052939614694e-10,"Pocillopora_acuta_HIv2___RNAseq.g10039.t1"
"Pocillopora_acuta_HIv2___RNAseq.g14817.t1",308.277930305083,-13.218221034609,3.68839112203118,8.2240820512859e-12,7.49052939614694e-10,"Pocillopora_acuta_HIv2___RNAseq.g14817.t1"
"Pocillopora_acuta_HIv2___RNAseq.g29834.t1",364.43583865093,-13.3533766234616,3.74844004369742,8.23419644626219e-12,7.49052939614694e-10,"Pocillopora_acuta_HIv2___RNAseq.g29834.t1"
"Pocillopora_acuta_HIv2___RNAseq.g17943.t1",393.527067993985,-13.6987650046603,3.82930416674791,8.61004841412957e-12,7.78348376637313e-10,"Pocillopora_acuta_HIv2___RNAseq.g17943.t1"
"Pocillopora_acuta_HIv2___RNAseq.g14014.t1",1371.2473120555,-10.1938825601781,2.60695589672664,9.42563316064238e-12,8.44446199117777e-10,"Pocillopora_acuta_HIv2___RNAseq.g14014.t1"
"Pocillopora_acuta_HIv2___RNAseq.g15827.t1",2147.21458205249,-12.8929478504619,3.17571594029191,9.45798425449943e-12,8.44446199117777e-10,"Pocillopora_acuta_HIv2___RNAseq.g15827.t1"
"Pocillopora_acuta_HIv2___RNAseq.g28815.t1",448.847439035537,-13.5182617835901,3.83568638430077,9.60331015892504e-12,8.52161215574796e-10,"Pocillopora_acuta_HIv2___RNAseq.g28815.t1"
"Pocillopora_acuta_HIv2___RNAseq.g3653.t1",1313.49523169237,-12.3179792384906,3.02749038011501,1.00487127143437e-11,8.86247443294316e-10,"Pocillopora_acuta_HIv2___RNAseq.g3653.t1"
"Pocillopora_acuta_HIv2___RNAseq.g30781.t1",4420.15094556839,-5.24816191003824,0.917675157972243,1.04425575659736e-11,9.14953956125453e-10,"Pocillopora_acuta_HIv2___RNAseq.g30781.t1"
"Pocillopora_acuta_HIv2___RNAseq.g22605.t1",3203.60822977716,-13.6487275012174,3.38471797585897,1.05007160340725e-11,9.14953956125453e-10,"Pocillopora_acuta_HIv2___RNAseq.g22605.t1"
"Pocillopora_acuta_HIv2___RNAseq.g1818.t1",865.729646052584,-0.942722665312723,1.74714351092182,1.09411161901489e-11,9.47618590265353e-10,"Pocillopora_acuta_HIv2___RNAseq.g1818.t1"
"Pocillopora_acuta_HIv2___RNAseq.g17429.t1",270.985949703192,-13.0546814356321,3.6395904438308,1.12366497921259e-11,9.64939971728847e-10,"Pocillopora_acuta_HIv2___RNAseq.g17429.t1"
"Pocillopora_acuta_HIv2___RNAseq.g20365.t1",286.998914749484,-13.1149862893431,3.66633168043707,1.12745336851614e-11,9.64939971728847e-10,"Pocillopora_acuta_HIv2___RNAseq.g20365.t1"
"Pocillopora_acuta_HIv2___RNAseq.5910_t",434.904133567734,-10.9751399221779,2.46249783799018,1.15729431491084e-11,9.84653233580614e-10,"Pocillopora_acuta_HIv2___RNAseq.5910_t"
"Pocillopora_acuta_HIv2___RNAseq.g7692.t1",381.610015450429,-13.3302368490409,3.77591975616354,1.18186776021989e-11,9.99680425954418e-10,"Pocillopora_acuta_HIv2___RNAseq.g7692.t1"
"Pocillopora_acuta_HIv2___RNAseq.g18342.t1",1995.30398268793,-12.515968457083,3.11655590449696,1.28261023748201e-11,1.07858572528719e-09,"Pocillopora_acuta_HIv2___RNAseq.g18342.t1"
"Pocillopora_acuta_HIv2___RNAseq.g31286.t1c",336.709257994196,-13.2592061896841,3.76835901605392,1.31932992464255e-11,1.1030513312156e-09,"Pocillopora_acuta_HIv2___RNAseq.g31286.t1c"
"Pocillopora_acuta_HIv2___TS.g27807.t1",791.766086285611,-1.01248086185269,1.8634243776278,1.38961734597492e-11,1.15513938460812e-09,"Pocillopora_acuta_HIv2___TS.g27807.t1"
"Pocillopora_acuta_HIv2___RNAseq.g21255.t1",942.435162478306,11.9977776422186,4.13531308294035,1.52016438727021e-11,1.25643758271293e-09,"Pocillopora_acuta_HIv2___RNAseq.g21255.t1"
"Pocillopora_acuta_HIv2___RNAseq.g30046.t1",2980.31198903644,8.58192239268404,5.69786410913527,1.70561786471129e-11,1.40170777245364e-09,"Pocillopora_acuta_HIv2___RNAseq.g30046.t1"
"Pocillopora_acuta_HIv2___RNAseq.g13339.t1",286.202190123045,-13.0752016237068,3.70180576055785,1.73297011992547e-11,1.41614010251989e-09,"Pocillopora_acuta_HIv2___RNAseq.g13339.t1"
"Pocillopora_acuta_HIv2___TS.g26248.t1",501.539228602979,-14.0001178479833,3.89944480630589,1.74753828785877e-11,1.42002212334771e-09,"Pocillopora_acuta_HIv2___TS.g26248.t1"
"Pocillopora_acuta_HIv2___TS.g29848.t1",292.521544072173,-13.0607821173317,3.68225864085331,1.78120612468082e-11,1.43929415571975e-09,"Pocillopora_acuta_HIv2___TS.g29848.t1"
"Pocillopora_acuta_HIv2___TS.g28126.t1",1512.9378096092,12.929109809701,3.46196080968917,1.85049746227984e-11,1.48075276254721e-09,"Pocillopora_acuta_HIv2___TS.g28126.t1"
"Pocillopora_acuta_HIv2___RNAseq.g11198.t1",3305.3903417023,-8.71181109307375,2.91403028439554,1.85298845423843e-11,1.48075276254721e-09,"Pocillopora_acuta_HIv2___RNAseq.g11198.t1"
"Pocillopora_acuta_HIv2___TS.g16172.t3",491.815198073264,-10.5417770706884,2.39237961317866,2.0601320371816e-11,1.63723899921949e-09,"Pocillopora_acuta_HIv2___TS.g16172.t3"
"Pocillopora_acuta_HIv2___TS.7324_t",804.567793162316,12.3187461670855,3.19161668112553,2.1318096769364e-11,1.68494509110427e-09,"Pocillopora_acuta_HIv2___TS.7324_t"
"Pocillopora_acuta_HIv2___RNAseq.g25168.t1",347.73098464024,-13.5180508936186,3.81570196783257,2.27515249060421e-11,1.78846769696192e-09,"Pocillopora_acuta_HIv2___RNAseq.g25168.t1"
"Pocillopora_acuta_HIv2___RNAseq.g16.t1",248.537159781759,-12.941189554276,3.65489283386847,2.31325997074287e-11,1.80859417388242e-09,"Pocillopora_acuta_HIv2___RNAseq.g16.t1"
"Pocillopora_acuta_HIv2___RNAseq.g13056.t1",308.242236055202,-13.1119054455891,3.72751713165122,2.38265441140611e-11,1.85283405411709e-09,"Pocillopora_acuta_HIv2___RNAseq.g13056.t1"
"Pocillopora_acuta_HIv2___TS.g2428.t1",1117.38251901386,-0.739267323829452,1.42417544306059,2.41044406226938e-11,1.86442047682697e-09,"Pocillopora_acuta_HIv2___TS.g2428.t1"
"Pocillopora_acuta_HIv2___RNAseq.g27458.t1",269.761135860062,-13.149861912594,3.72519649228952,2.45773993620828e-11,1.8824120161527e-09,"Pocillopora_acuta_HIv2___RNAseq.g27458.t1"
"Pocillopora_acuta_HIv2___TS.g11189.t1",1096.33207078482,-0.574999420027475,1.26197938819847,2.45973362177033e-11,1.8824120161527e-09,"Pocillopora_acuta_HIv2___TS.g11189.t1"
"Pocillopora_acuta_HIv2___RNAseq.g24787.t1",282.087472281966,-13.1712934420179,3.74422798977434,2.66492031568301e-11,2.01832501130311e-09,"Pocillopora_acuta_HIv2___RNAseq.g24787.t1"
"Pocillopora_acuta_HIv2___RNAseq.g1516.t1",374.092272868744,-10.7121035510984,2.42965050078765,2.66523836531315e-11,2.01832501130311e-09,"Pocillopora_acuta_HIv2___RNAseq.g1516.t1"
"Pocillopora_acuta_HIv2___TS.g12860.t1",867.113858485982,12.4403039108797,3.30036394282147,2.70427808495563e-11,2.03722282399991e-09,"Pocillopora_acuta_HIv2___TS.g12860.t1"
"Pocillopora_acuta_HIv2___RNAseq.g10896.t1",275.587057410985,-13.0556060478084,3.70975016570992,2.8014795762423e-11,2.09951298397765e-09,"Pocillopora_acuta_HIv2___RNAseq.g10896.t1"
"Pocillopora_acuta_HIv2___RNAseq.g9054.t1",818.346861337894,11.9534081435043,3.18660283846916,3.16059073926246e-11,2.35643218828311e-09,"Pocillopora_acuta_HIv2___RNAseq.g9054.t1"
"Pocillopora_acuta_HIv2___TS.g9777.t1",344.16556752033,-13.5056745429223,3.83307147870221,3.20959585223291e-11,2.37049281344524e-09,"Pocillopora_acuta_HIv2___TS.g9777.t1"
"Pocillopora_acuta_HIv2___RNAseq.g10991.t1",264.602602943548,-13.0756229962782,3.71776322394298,3.23371465413371e-11,2.37049281344524e-09,"Pocillopora_acuta_HIv2___RNAseq.g10991.t1"
"Pocillopora_acuta_HIv2___RNAseq.g30235.t1",499.633037389693,11.6857740726603,2.85719912699997,3.24279837407293e-11,2.37049281344524e-09,"Pocillopora_acuta_HIv2___RNAseq.g30235.t1"
"Pocillopora_acuta_HIv2___RNAseq.g14358.t1",241.294677966493,13.3659725169819,3.63375610374475,3.2450053723877e-11,2.37049281344524e-09,"Pocillopora_acuta_HIv2___RNAseq.g14358.t1"
"Pocillopora_acuta_HIv2___RNAseq.g22572.t1",587.18442038473,9.22779492786164,2.46277583642893,3.33020819608899e-11,2.40959196312831e-09,"Pocillopora_acuta_HIv2___RNAseq.g22572.t1"
"Pocillopora_acuta_HIv2___RNAseq.g14871.t1",360.811884576937,-7.61355623089259,1.46860722141223,3.33184729414865e-11,2.40959196312831e-09,"Pocillopora_acuta_HIv2___RNAseq.g14871.t1"
"Pocillopora_acuta_HIv2___RNAseq.g18617.t1",610.494460611408,-0.894686109066167,1.6596272738624,3.49358353117169e-11,2.51398966143619e-09,"Pocillopora_acuta_HIv2___RNAseq.g18617.t1"
"Pocillopora_acuta_HIv2___TS.g902.t1",264.583491307625,-12.9322149676017,3.6925145543724,3.6558928661117e-11,2.61776407997226e-09,"Pocillopora_acuta_HIv2___TS.g902.t1"
"Pocillopora_acuta_HIv2___RNAseq.g3322.t1",1641.02979850087,-12.6389455914522,3.22039851712137,3.69024257393347e-11,2.62934328026472e-09,"Pocillopora_acuta_HIv2___RNAseq.g3322.t1"
"Pocillopora_acuta_HIv2___TS.g12050.t1",195.857715805126,12.9757844228997,3.53976545615581,3.81866214485704e-11,2.70638762235619e-09,"Pocillopora_acuta_HIv2___TS.g12050.t1"
"Pocillopora_acuta_HIv2___RNAseq.g14160.t1",880.39529186662,-0.63990158690843,1.31877109093564,3.8357955101149e-11,2.70638762235619e-09,"Pocillopora_acuta_HIv2___RNAseq.g14160.t1"
"Pocillopora_acuta_HIv2___RNAseq.g29962.t1",666.202613620777,-0.807291526171831,1.50302301455385,3.94310523329824e-11,2.7685958298265e-09,"Pocillopora_acuta_HIv2___RNAseq.g29962.t1"
"Pocillopora_acuta_HIv2___RNAseq.g14348.t1",242.989419613007,-12.9275976953571,3.70018387765334,4.03292793337771e-11,2.80734731334184e-09,"Pocillopora_acuta_HIv2___RNAseq.g14348.t1"
"Pocillopora_acuta_HIv2___RNAseq.g1018.t1",314.664717169831,-13.1724224363217,3.7988285101334,4.03711449927477e-11,2.80734731334184e-09,"Pocillopora_acuta_HIv2___RNAseq.g1018.t1"
"Pocillopora_acuta_HIv2___TS.g28528.t1a",661.572430165367,11.4279085420748,2.93074603990777,4.11538105130205e-11,2.84807997732215e-09,"Pocillopora_acuta_HIv2___TS.g28528.t1a"
"Pocillopora_acuta_HIv2___RNAseq.g5325.t1",1851.39599504816,-12.8550773806347,3.31550965872661,4.22128980725287e-11,2.88672720218757e-09,"Pocillopora_acuta_HIv2___RNAseq.g5325.t1"
"Pocillopora_acuta_HIv2___RNAseq.g6468.t1",936.242664635455,-9.40702038798822,2.8133157124525,4.22716237295165e-11,2.88672720218757e-09,"Pocillopora_acuta_HIv2___RNAseq.g6468.t1"
"Pocillopora_acuta_HIv2___RNAseq.g14932.t2",321.144066743527,-13.2779203617806,3.81869379185273,4.23984293854962e-11,2.88672720218757e-09,"Pocillopora_acuta_HIv2___RNAseq.g14932.t2"
"Pocillopora_acuta_HIv2___RNAseq.g3439.t1",237.035201069787,-12.7778919950398,3.63442803291475,4.25105706627456e-11,2.88672720218757e-09,"Pocillopora_acuta_HIv2___RNAseq.g3439.t1"
"Pocillopora_acuta_HIv2___RNAseq.g23400.t1",225.381549575393,-12.7754171075021,3.63715132629186,4.41296876679854e-11,2.98267197397075e-09,"Pocillopora_acuta_HIv2___RNAseq.g23400.t1"
"Pocillopora_acuta_HIv2___RNAseq.g15331.t1",302.46734295645,-10.2834288132364,2.32218836913525,4.57076232062692e-11,3.07495377700222e-09,"Pocillopora_acuta_HIv2___RNAseq.g15331.t1"
"Pocillopora_acuta_HIv2___RNAseq.g298.t1",988.356625559683,-0.638595280488727,1.30257031001651,4.60059568046853e-11,3.08069518158781e-09,"Pocillopora_acuta_HIv2___RNAseq.g298.t1"
"Pocillopora_acuta_HIv2___RNAseq.g7759.t1",254.520370342243,-12.9615533283529,3.70946871434442,4.80593017794302e-11,3.19003810822651e-09,"Pocillopora_acuta_HIv2___RNAseq.g7759.t1"
"Pocillopora_acuta_HIv2___TS.g13571.t1",264.733380063895,-13.0135690311161,3.76290348502399,4.81171928922072e-11,3.19003810822651e-09,"Pocillopora_acuta_HIv2___TS.g13571.t1"
"Pocillopora_acuta_HIv2___RNAseq.g8685.t1",253.737824638808,-12.7850677831587,3.66046065003153,4.83004940335735e-11,3.19003810822651e-09,"Pocillopora_acuta_HIv2___RNAseq.g8685.t1"
"Pocillopora_acuta_HIv2___RNAseq.g21265.t1",347.296729007003,-13.0248147039231,3.78225795300218,4.91411173069454e-11,3.23080509421663e-09,"Pocillopora_acuta_HIv2___RNAseq.g21265.t1"
"Pocillopora_acuta_HIv2___RNAseq.g28641.t1",1378.32284485933,-12.2884281415432,3.25269787550324,5.09867096218379e-11,3.3369763256573e-09,"Pocillopora_acuta_HIv2___RNAseq.g28641.t1"
"Pocillopora_acuta_HIv2___RNAseq.g26781.t1",215.555654916289,-12.6978574580073,3.60943071652707,5.21173587461858e-11,3.39561025632807e-09,"Pocillopora_acuta_HIv2___RNAseq.g26781.t1"
"Pocillopora_acuta_HIv2___TS.g25577.t1a",635.713658056637,-14.4221066454453,4.02854215022082,5.42866434152301e-11,3.50703454471285e-09,"Pocillopora_acuta_HIv2___TS.g25577.t1a"
"Pocillopora_acuta_HIv2___RNAseq.g18273.t1",936.232722120782,-11.9192591881192,2.97944918262866,5.4312481887146e-11,3.50703454471285e-09,"Pocillopora_acuta_HIv2___RNAseq.g18273.t1"
"Pocillopora_acuta_HIv2___RNAseq.g1841.t1",225.001535912449,-12.8329853634268,3.66747654655616,5.47868569842343e-11,3.52194266408873e-09,"Pocillopora_acuta_HIv2___RNAseq.g1841.t1"
"Pocillopora_acuta_HIv2___RNAseq.g25839.t1",417.103348683199,-13.4598536536592,3.82287936511623,5.51073155962331e-11,3.52686819815892e-09,"Pocillopora_acuta_HIv2___RNAseq.g25839.t1"
"Pocillopora_acuta_HIv2___RNAseq.g19355.t1",356.045024497617,-10.6419036202634,2.5244635712364,5.80111950654202e-11,3.6963609049614e-09,"Pocillopora_acuta_HIv2___RNAseq.g19355.t1"
"Pocillopora_acuta_HIv2___TS.g22613.t2",886.83836987613,-0.605244877984142,1.2877987819209,5.99209256215242e-11,3.79110263007967e-09,"Pocillopora_acuta_HIv2___TS.g22613.t2"
"Pocillopora_acuta_HIv2___RNAseq.g7975.t1",465.593153266525,-9.8450458649366,2.23316768012884,6.01262775744727e-11,3.79110263007967e-09,"Pocillopora_acuta_HIv2___RNAseq.g7975.t1"
"Pocillopora_acuta_HIv2___RNAseq.g463.t1",969.004676416678,-0.604503569897042,1.27182841184225,6.02844029949062e-11,3.79110263007967e-09,"Pocillopora_acuta_HIv2___RNAseq.g463.t1"
"Pocillopora_acuta_HIv2___TS.g12304.t1",114980.255845133,5.93217094830069,1.20542525432642,6.27188609279069e-11,3.92712382883656e-09,"Pocillopora_acuta_HIv2___TS.g12304.t1"
"Pocillopora_acuta_HIv2___RNAseq.g12018.t1",4250.42387939196,-3.56246658266729,0.585198519982448,6.62630876105197e-11,4.12010512146268e-09,"Pocillopora_acuta_HIv2___RNAseq.g12018.t1"
"Pocillopora_acuta_HIv2___RNAseq.g27022.t1",1176.16342223307,10.2036646312793,3.27314159987936,6.63706093266596e-11,4.12010512146268e-09,"Pocillopora_acuta_HIv2___RNAseq.g27022.t1"
"Pocillopora_acuta_HIv2___TS.6598_t",238.194855496312,-12.8447226670456,3.6818834558516,6.74140253836715e-11,4.15320130706226e-09,"Pocillopora_acuta_HIv2___TS.6598_t"
"Pocillopora_acuta_HIv2___RNAseq.g9089.t1",319.56517136315,-10.0963792152029,2.12058657232375,6.7478035616678e-11,4.15320130706226e-09,"Pocillopora_acuta_HIv2___RNAseq.g9089.t1"
"Pocillopora_acuta_HIv2___TS.g4109.t3",319.818971445215,-9.83734777531025,2.19087201155639,6.7931465109289e-11,4.16339284466422e-09,"Pocillopora_acuta_HIv2___TS.g4109.t3"
"Pocillopora_acuta_HIv2___RNAseq.g26032.t1",1243.05244410442,-12.4053793010218,3.21627845635221,6.97422175281725e-11,4.25633516593876e-09,"Pocillopora_acuta_HIv2___RNAseq.g26032.t1"
"Pocillopora_acuta_HIv2___TS.g6104.t1",847.604023362473,-11.395630384939,2.89324084650418,7.13078758060371e-11,4.3336013262963e-09,"Pocillopora_acuta_HIv2___TS.g6104.t1"
"Pocillopora_acuta_HIv2___RNAseq.g29835.t1",632.036613902695,-10.8027525828133,2.72271440752901,7.3005770160502e-11,4.41683045299291e-09,"Pocillopora_acuta_HIv2___RNAseq.g29835.t1"
"Pocillopora_acuta_HIv2___RNAseq.g3837.t1a",978.541972025751,-12.0459299713117,3.09652498924719,7.32881159235549e-11,4.41683045299291e-09,"Pocillopora_acuta_HIv2___RNAseq.g3837.t1a"
"Pocillopora_acuta_HIv2___RNAseq.7335_t",1155.23121310386,11.6367071335351,3.09222342162807,7.40387077204878e-11,4.42810594423803e-09,"Pocillopora_acuta_HIv2___RNAseq.7335_t"
"Pocillopora_acuta_HIv2___RNAseq.g14712.t1",259.163273632328,-7.36033976954607,1.40617238406799,7.41005749372778e-11,4.42810594423803e-09,"Pocillopora_acuta_HIv2___RNAseq.g14712.t1"
"Pocillopora_acuta_HIv2___RNAseq.g14576.t1",352.944013763663,-13.4205963635468,3.93534936153199,7.43936493673839e-11,4.42810594423803e-09,"Pocillopora_acuta_HIv2___RNAseq.g14576.t1"
"Pocillopora_acuta_HIv2___RNAseq.g23688.t1",747.922168689888,-11.1010569310447,2.90893057457668,7.57715188770528e-11,4.49163626654792e-09,"Pocillopora_acuta_HIv2___RNAseq.g23688.t1"
"Pocillopora_acuta_HIv2___RNAseq.g8579.t1",237.302808985398,-12.7240919681913,3.66097652808303,7.63520634236152e-11,4.50757651167008e-09,"Pocillopora_acuta_HIv2___RNAseq.g8579.t1"
"Pocillopora_acuta_HIv2___TS.g15672.t1",261.983130716057,-10.1969377833642,2.32611901132807,7.95259007870656e-11,4.67586434546389e-09,"Pocillopora_acuta_HIv2___TS.g15672.t1"
"Pocillopora_acuta_HIv2___RNAseq.g21915.t1",239.410855885202,-12.660871521048,3.65206415889139,7.99187129250739e-11,4.67993629047882e-09,"Pocillopora_acuta_HIv2___RNAseq.g21915.t1"
"Pocillopora_acuta_HIv2___RNAseq.g18413.t1",302.638732308369,11.4020013966571,2.81808679143853,8.63668131651256e-11,5.03713542588862e-09,"Pocillopora_acuta_HIv2___RNAseq.g18413.t1"
"Pocillopora_acuta_HIv2___TS.g23308.t1",433.336818344534,-8.16305110073433,1.81079387434817,9.03924854172243e-11,5.24224138787413e-09,"Pocillopora_acuta_HIv2___TS.g23308.t1"
"Pocillopora_acuta_HIv2___RNAseq.7853_t",1313.27373726846,-12.5599440290299,3.27758300366746,9.06089363708415e-11,5.24224138787413e-09,"Pocillopora_acuta_HIv2___RNAseq.7853_t"
"Pocillopora_acuta_HIv2___RNAseq.g2416.t1",191.354281203994,-8.47648869493022,1.67256038606835,9.09708647923401e-11,5.24224138787413e-09,"Pocillopora_acuta_HIv2___RNAseq.g2416.t1"
